country name,country code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,9.999999808,8.500000191,0.699999839,6.700000171,14.29999993,7.800000031,4.999999983,8.00000002,3.699999941,13.29999999,5.200000046,4.299999949,3.299999989,-0.399999967,-0.30000004,-4.59999991,-2.400000008,5.699999959,2.900000001,8.903344706,12.5858589,26.88199281,8.558640553,14.42230849,14.32868064,3.39096755,1.712459559,27.49896423,21.29126163,9.165844611,10.65739543,-0.35295269
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.425234333,12.51798415,4.863604264,1.286363193,,,10.02884141,9.891739276,8.362165371,4.713460439,5.596893638,2.437237296,3.559310864,5.596049918,7.558221616,10.81278132,6.059167676,2.232663399,4.793787174,3.642164853,-1.62643809,10.17345956,0.785012945,6.269478521,5.370076442,9.641771922,-1.266872219,12.18991411,2.836287948,2.788213602,7.547347942,-2.907529039,-1.003258086,11.49440284,-6.328695469,13.45977869,-2.011627139,7.979380864,0.529417121,1.592567672,7.551951989,3.316035915,6.316967049,4.80186641,2.97851241,7.759852155,2.705774383,5.923277686,4.243714325,3.815707029,5.245771777,3.009938403,4.725335083,2.417081182
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060024,4.648309616,6.553757509,4.474611051,-0.972637494,4.411628782,3.553236083,3.953551301,3.534204929,1.685457433,0.922378369,2.432389472,1.194973349,1.484515634,1.708699684,2.452364682,2.484574172,4.598601474,4.163659309,2.643454173,1.015129919,1.366636037,-0.913915597,2.215624119,2.117151226,1.110730405,2.237247543,3.503268192,3.300541382,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,,,,,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.711185329,11.73091168,4.357169421,3.357254218,-5.290876501,7.908588049,1.202209489,1.692464378,5.032282882,-2.399999825,-16.00000025,-29.09999991,-1.199999977,-30.90000025,-1.39999901,-5.200000511,1.6,-6.49999995,-3.400000332,2.100000277,6.100000042,7.800000106,6.600000426,7.410062486,7.487164565,4.798521976,3.067943527,7.764846405,-5.989579853,7.094071762,6.414350738,-0.700000351,9.396806409,4.6
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069702,-0.929401624,3.962518848,-0.452253864,2.064552407,5.52856561,6.828786099,3.721222168,5.276455575,3.929365032,-1.272621531,-2.61847833,2.006879379,1.258691634,-3.068858391,2.364000359,-2.661805965,9.85465029,0.805770818,-9.698788375,-1.810194161,0.902106319,1.704678841,1.155877164,1.959105768,1.178085519,3.40341701,4.078892777,3.130029428,-6.309534393,1.186152287,2.096559819,-0.071608256,1.712213176,2.148915048,3.693492606,3.932336443,4.6591157,4.760065099,6.017824403,-12.67378814,9.784892131,5.257003604,4.602899965,5.022607002,6.240578451,7.128513539,-4.013860583,0.263110856,1.454392168,3.027536044,2.263499584,3.315779034
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733744145,14.18146689,14.10006629,-8.604050305,20.65432574,10.79088236,12.47675618,-5.511438942,5.96267337,8.70933893,2.496489996,4.69979355,6.480585849
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,10.73021821,8.5607186,10.14289837,15.7403512,9.70704963,11.82710737,2.667363198,13.24275941,4.340158962,-2.066728371,4.57330291,2.837201466,2.636568746,0.657025357,0.126874298,-0.268167559,0.235092642,-1.18961315,0.55732193,2.422542294,2.358621262,10.3445113,3.784937773,4.661836147,2.931036329,3.089708176,3.037448601,5.153797856,3.704443891,4.280994166,2.342838105,5.504376346,2.051079344,2.399869673,5.237262742,8.068060237,5.718127931,6.787929774,6.156122823,5.184832866,1.537636025,5.071621312,3.754972047,4.458192632,2.232228444,2.545863421
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5,4.664414668,8.10688693,11.90548076,7.1,6.096139301,5.854924878,9.423278819,3.418620026,6.502484033,3.762467687,8.22880731,7.861119861,5.776827231,5.744485049,4.417444135,3.390639707,8.956942327,9.698170138,9.233251984,8.772600561,-0.62790261,-4.196296575,3.610180912,2.593384139,-3.753919881,1.855746992,1.245438058,4.198293259,5.068306312,4.222250716,3.628658714,4.061425854,4.727354829,-5.75868238,5.874766683,6.962888801,4.701842416,2.667013147,5.296473838,-0.60549239,0.131917169,1.422671242,4.295714251,3.032573659,4.944514348,3.22483782,1.379943167,-4.743671936,5.199124892,3.919583933,4.038885998,1.394899589,2.230794662
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.831230772,15.50790561,3.866095147,-6.257381851,24.54251715,9.363820918,7.788986181,-1.691586905,2.676282425,0.087872807,7.140755472,6.006265324,5.87774934,8.21319669,-10.30292903,-6.44562517,-2.844265171,-2.397148488,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.750235998,1.923486585,3.736561743,-1.889703772,-2.36201857,4.109197031,0.152739118,2.81423221,2.342032379,-0.971303396
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.751686766,3.846181228,6.11318371,7.767764251,5.513614266,5.178133886,4.258321712,6.599843233,7.430923152,8.058366005,6.009164846,6.849598851,7.318698931,6.092769401,5.033156349,6.793107669,4.131553025,4.312239129,4.021572724,4.982086195,3.184621467,2.932424158,1.50841414,4.738071842,4.785152856,3.229815153,4.469380095,4.000408582,3.637407769,3.588648921,2.107587672,3.540315233,4.776174346,4.643063316,4.436069955,5.975459974,5.119848313,2.911605923,3.497288598,5.458094454,3.361990055,4.790699646,5.560634142,7.624490179,7.018322499,7.982097977,8.524297637,5.509137781,3.386825011,7.923088613,6.063377845,5.193496854,5.240102963,4.823229629
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767652,-6.565198667,-7.469271323,-1.758166167,-1.114727719,1.185103914,1.439981341,3.378735622,4.339027922,4.549135778,-3.067245662,1.494028679,2.222222222,4.674428357,4.723377527,5.137025162,6.473486858,5.471711774,-0.358615842,3.358760114,2.339892284,-0.456184412,2.665637227,3.767558059
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410186,0.230999438,6.136954832,2.568996035,5.844016443,-1.455115797,-1.528826122,11.62504913,13.62343854,6.348647195,-1.46347634,10.39567723,-4.325839879,1.508804299,-7.378433051,1.820873787,-0.287011175,20.28663495,2.692620883,-0.139164276,7.389721041,4.177388104,-2.502395102,11.74520379,-3.218662489,3.172168173,3.779934054,0.921022395,7.055785412,4.829024332,7.571667643,5.700943651,-3.275738644,11.85434447,4.31569328,7.617704622,2.250996466,6.132867114,5.251356065,4.297160872,4.97917145,4.462802272,5.81489176,2.723586357,0.030125384,1.707445076,7.19463485
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453987702,5.838323451,4.146155447,10.03639076,19.56009421,17.01708276,12.18416622,11.16116115,10.49076999,7.049714707,3.311762466,2.284450981,-0.612391894,0.942370414,2.585278268,3.885194293,4.11051209,8.414239501,8.179104471,6.291390722,6.256490126,4.690935781,4.480746788,5.651105653,6.342494703,3.777335975,5.256978797,5.125603164,4.71997263,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,3.9,-2.8,4.3,1.4,1.1,2.9,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.471561079,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258884,12.05934018,3.291741119,4.979330597,4.129962445,2.435841373,-0.968124717,5.342375687,4.152709189,6.080396231,5.952286611,6.517817022,5.20127748,7.938538081,6.355754591,5.603876425,4.391092681,4.932728026,2.851000239,-1.057348758,-4.005631786,-11.35243948,3.695297423,2.816933274,-0.650616909,9.660942453,6.039410227,7.477958359,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,,,,,,,,,8.244874539,8.499663602
Middle East & North Africa (developing only),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.379931749,8.976988135,11.57276553,11.97046097,8.670958598,7.436109437,14.21109445,5.241813633,6.69686767,3.011803779,15.34903969,0.681515858,-3.916609761,-2.480758868,-6.083533878,-0.636431921,12.62871875,5.804078077,-0.567135477,3.524588969,-2.396982213,1.108116156,0.060867352,1.379787303,11.16878073,0.522318943,4.545203104,1.420510024,2.135049171,2.522952624,6.460084184,3.0529356,6.310596399,4.02153477,3.84322435,3.273740081,3.833284888,3.55132515,7.277790784,5.045308544,5.53886517,6.197716419,3.645845016,3.107648487,5.266307312,-1.565604685,3.25848577,0.786405313,1.509134438
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900002988,-9.399997528,3.099997417,1.100001032,1.899998858,2.499998406,4.400003554,4.192994029,8.566242791,10.65790133,6.922597533,-5.656917491,2.463732399,3.228454122,-2.723799735,3.548982485,1.783710093
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136116,5.834037953,5.933419454,5.712872262,9.374994511,3.458648473,5.107972312,4.178195743,-3.184460179,-8.693544731,-9.256465704,-3.168791549,2.134382694,6.376426886,2.235093843,3.896713585,3.339936599,3.070369009,1.146062138,2.952710543,4.732978465,7.004634576,10.62540596,7.253665441,8.556234809,10.24801636,8.900367947,-1.26859894,6.365161685,17.29077735,12.31981973,11.64458043,7.823899144
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000003054,-6.899999502,-15.70000207,-6.499999768,0.999996695,-2.299996147,14.70000045,8.199995186,6.500004666,0.999992763,4.899999161,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351461683,6.687731849,7.117606632,7.198185826,7.1416833,7.220560234
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,15.52991333,0.726608375,-1.9837676,27.69088639,16.13833044,0.230962003,3.567132911,10.1964426,1.248532111,11.98593111,1.842886453,-0.732907872,-4.584756918,12.16261106,-5.134374446,8.546104922,-1.8785937,-0.504713835,4.790039851,3.37121021,3.450288441,-2.339924137,3.735342043,-3.226864469,2.994760523,5.713579324,1.900384155,1.720397995,4.777585417,-1.771304531,1.788087124,1.874125874,5.873637269,-3.060732097,9.819800448,5.818826607,-4.044696627,2.77780492,7.712825411,-0.430406256,2.008796925,0.665004156,5.978253348,5.747423542,8.969422318,18.86909933,2.817836774,1.079967174,-1.0420817,4.77369717,4.385441191,5.969023853,5.675564581,6.418888813
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619048,3.830806065,3.516525749,-10.06125859,5.882352941,5.497076023,0.383795309,4.698385726,6.954475371,9.742033384,8.891039823,6.79134671,4.465148645,7.186736733,4.435446247,6.512698638,5.082062928,4.136142904,4.28773662,5.587843879,5.687477457,6.070628106,2.610779536,9.026614062,2.573570313,2.113313277,3.656856417,5.745767493,1.241387547,3.947653044,5.890498632,5.511089889,3.048982486,4.100201815,3.886294035,3.2,3.2,3.6
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597855,0.668364742,-1.391078501,2.6611033,13.61649338,13.24903635,7.281549919,-1.923079171,5.882359882,0.479297979,16.21856363,6.231349033,2.300661568,7.175963607,6.086823808,4.997731259,4.918031365,9.745068039,4.396153717,0.406746427,-5.290119212,2.503453803,3.71870906,5.360304081,4.570982296,-0.214802517,1.625239202,3.177291268,1.344689705,5.692294502,8.730231816,-7.332978136,9.691840277,-10.24018173,16.72881757,7.316681511,3.792419101,3.895253633,3.042278097,1.576077831,-4.974963841,1.700000007,5.499999996,4.851637683,2.839778233,2.062005102,9.491418402,8.338911509,9.035835265,6.533362437,4.347495193,1.885799515,5.199999988,5.700000002
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597993945,6.421029733,7.338803399,5.35896305,7.684863416,7.816711115,3.857146425,7.977994684,4.888533548,5.986538631,5.753434903,9.381914552,11.71420248,8.309625779,0.80167001,11.5638362,7.756474348,6.652034738,9.349101406,7.444233659,6.941952399,5.940926832,6.25025143,7.761925354,-1.122248535,1.152508888,5.388645245,9.937724186,9.05848108,9.009649263,9.545464852,8.885115931,9.894946827,9.212042812,9.829082111,10.00270108,7.322742955,-7.359415368,6.137609867,8.858868104,0.517675303,5.390988327,5.788499279,6.783437734,5.332139144,5.584847069,6.298785927,4.831769895,-1.513685083,7.425970496,5.293784657,5.473454192,4.713453716,5.992609342
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.36982353,6.181294175,4.462331579,5.875393588,6.418909991,6.509801805,2.538425497,4.839965151,3.280122527,3.155138797,3.364972338,5.277338263,5.75398732,-0.153953625,-0.015264068,5.370525604,4.504467171,5.415051944,3.231162909,-0.02620464,2.677321724,-2.014464252,4.443142025,7.105361223,4.275130777,3.396534988,3.512637601,4.250837435,3.564021121,1.762338816,-0.251133065,3.326420071,2.734549673,4.078916315,2.721137863,3.620728841,4.46812894,4.424522514,4.709936232,4.177236004,1.036236753,1.868364524,2.73393541,3.732033025,3.329750282,2.663947641,1.79768881,-0.171035515,-2.771126199,2.600133907,1.713294384,2.285131922,2.19972289,2.392499161
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.971449687,-0.398090712,-1.823450531,-0.236891591,0.464171336,4.767269816,3.553769064,0.813148928,1.858675097,2.047459954,8.165612258,7.189342732,-1.579539256,1.729879433,3.8990143,3.191324246,4.220100319,3.291585478,3.369278559,3.49218333,1.177948872,4.788661155,4.239794359,12.26954808,2.529262501,7.073175382,6.617094513,2.649811967,0.295971028,6.03924941,5.091338198,5.063924178,5.680297972,6.372288379
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.27871349,9.428229321,0.13103989,6.919761819,-0.382497198,0.12286867,0.383494662,-5.485945812,3.055778922,5.679320644,-5.166272306,-17.04758357,8.77523805,-2.793193436,0.678203402,7.764581119,13.47261233,7.146996066,-2.232444691,0.608915239,1.6231022,-4.750943229,-16.825355,7.722543884,6.360026805,0.074556245,6.899121716,0.933929138,-1.284355381,2.504203274,-6.516444601,1.449437876,4.004561704,2.605755854,3.419093099,2.753965624,10.42226252,-0.568758332,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,11.81366328,4.582355297,6.900014894
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-1.05318606,-5.050451109,-2.021537569,8.3228297,-8.754176979,-10.75170014,7.542522025,6.467191144,12.76600917,-0.617850589,0.433725357,2.090377801,0.909763335,-0.307468969,4.993705537,2.802256439,2.715640179,0.474237575,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718253
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.400211918,11.69534898,9.943178187,11.11113587,9.00386112,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.697612729,-0.093064818,-0.190712403,0.385467121,-0.391138493,3.337611864,5.911907795,6.344268304,3.966650973,3.711681448,7.03597048,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,4.15206923,5.287768788,2.851710991,-2.759210147,3.191298781,6.231594588,5.131796229,4.510537036,4.702775972
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,5.694795536,4.316980328,3.533874519,5.444223134,3.438717871,0.002028683,4.456309603,2.520440469,2.696246756,2.014166189,1.341914191,-0.783611592,-1.240756775,2.069958072,3.061679014,2.580179809,2.786975869,1.93124853,3.441218877,4.420118036,4.183222799,2.439134508,1.706070921,1.257552208,2.961092398,3.116035968,3.566719236,4.299867429,4.525415041,5.051693368,4.238763069,2.124264345,0.103629981,0.283922581,2.030706315,2.160366002,3.518636961,3.698473106,1.699060794,-3.767583552,1.402662177,1.663626344,-1.057037404,-0.495377915,1.011128408
High income: nonOECD,NOC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.441634485,1.569754682,-2.540837034,-0.268941232,-1.301865219,0.830206966,2.098148038,4.58295732,0.135044635,2.436428706,6.305951086,1.798815641,1.544289887,5.582930952,8.263927164,6.618108886,7.537019645,7.068111403,4.161883025,-3.182350619,5.8044843,5.627677854,3.418754415,2.355375862,1.839780727
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,2.001343342,5.672449981,5.330597932,4.532960541,3.92302668,4.95203452,5.825551029,4.160767206,3.869332141,4.372510156,4.564618239,1.598265645,0.235335436,3.972771291,6.052445184,5.553318028,4.042325837,1.753376587,-0.255353836,1.038285104,1.932438878,3.084674239,3.574481372,2.84523464,5.055453525,4.15395058,5.027995445,5.284684788,2.624396899,2.013307553,3.205285079,2.085328034,1.437708802,0.919841889,3.959038033,2.624720535,2.395092466,2.929766044,0.384306038,-1.622533265,0.60193444,0.96877971,2.748768783,0.742155986,2.208595665
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265969,1.910320034,1.895111643,7.532448553,-1.203189017,7.040643143,-1.571497498,0.675483464,4.463421601,2.575992126,-1.1953833,3.117800363,-0.476536268,6.333590373,1.456470708,4.39853618,3.016973441,4.40574139,2.368877794,-2.319394203,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.380583821
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,0.318069032,2.191804994,1.284282697,4.654662734,0.930118697,3.492178941,4.793009195,1.614661472,2.705800372,0.953460719,-0.351075746,0.156188972,0.139996439,-1.088322178,1.113715239,6.411401938,5.105586954,4.593382449,3.621774547,1.976397087,0.60261227,5.515519271,2.763619203,3.429362475,4.884995487,4.631471992,3.816652734,3.410761187,2.763629742,2.959128601,-1.61514388,-0.251369347,1.441497497,2.218416948,2.177772187,2.474918046,3.001181387
High income: OECD,OEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.624090425,5.804160588,5.223235513,6.417805132,5.48866222,6.017543593,4.424051182,6.003963389,5.628370862,3.285454105,3.755869104,5.403866144,6.163830544,0.908251838,0.132137675,4.812849606,3.768626568,4.357435013,3.879670421,1.09488262,1.888026561,0.256273027,3.005452,4.629880797,3.901844788,3.116782219,3.454171601,4.813682553,3.937109712,3.022215282,1.278319631,1.998534004,1.239396838,3.157952593,2.882730885,2.878881096,3.375941863,2.656603122,3.401862443,3.896736367,1.530930052,1.56793255,1.971778813,3.088337298,2.571062675,2.885276929,2.536056734,0.145202524,-3.500084056,2.77374487,1.575215017,1.174879162,1.381409051,1.723248703
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.598017841,5.780402779,5.312799811,6.514296354,5.496028099,6.067090891,4.456427228,6.082648731,5.565817725,3.35262471,3.771492692,5.475965038,6.17170177,1.046569829,0.313744412,4.858457476,3.756602875,4.429613094,3.968791112,1.258334079,2.091167186,0.262258336,2.828712045,4.624153973,3.872443182,2.985377837,3.47897944,4.705588455,3.904265527,3.131075947,1.337701662,2.067827826,1.374362377,3.104608465,2.728225718,2.995428192,3.506383906,2.700272774,3.30236909,3.962552917,1.39548208,1.583825468,1.996268432,3.189447555,2.653951668,2.985873942,2.581410928,0.181970714,-3.548743569,2.91952019,1.73744232,1.261488572,1.425847012,1.755504935
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.139666758,20.18775466,4.53125,0.074712741,189.8299258,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225086,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.00721833,-3.69353109,4.331741541,6.035444115,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,-0.124806894,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.802852057,-1.091025209,7.08065789,3.912783126,2.894205544
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.943461088,1.129424902,3.912503798,5.418699187,1.857924292,3.949307515,-0.888340138,9.481404127,7.574634738,6.258475984,5.38115249,2.781735106,2.477240394,3.3042684,4.864181745,5.052003635,8.07107565,3.474768457,1.573684084,3.692366583,5.270439419,4.184736961,4.58385354,8.196910813,5.021726022,5.024672359,8.086671237,4.622332413,-1.921162901,4.754597655,4.811138514,4.318259328,3.73299606,3.744929664
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747697,3.737415552,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.367249451,4.738354944
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.75135777,8.364807554,8.422617044,4.530024974,9.134399152,7.519305364,8.565880647,6.928925723,8.528428094,6.386746379,9.645883343,4.580279867,5.405917513,2.44150579,1.590829396,1.643639439,1.155447342,9.739919072,4.507880533,1.098499508,9.206809127,5.348456708,-4.49136357,2.709473268,4.942233633,3.567787971,-1.809055118,-13.37984403,1.562246858,8.098992753,9.419006662,8.201680025,5.455743309,2.850147742,1.751678624,2.810584059,6.460990549,7.341501753,3.917206421,2.715373567,0.574272925,2.228887218,4.205763358,7.52208031,7.191279079,8.527761146,12.11266105,9.146904398,3.974164892,5.851873793,10.77019485,10.24710466,8.352293815,6.161704916
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.350052545,8.340192277,3.720546399,6.600281714,4.939242858,8.394879385,3.774703476,0.354541483,3.794652658,5.836876461,4.180886212,2.869775962,5.375670612,9.250073761,3.401563994,1.960723169,0.402916641,0.282736372,5.796396827,6.126498502,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30812867,7.411635008,2.799117578,6.476802058,-0.391710242,1.494863143,2.694311073,0.617831087,5.453764602,4.164850559,4.9582783,6.285172088,7.528816844,8.518441947,9.143148205,1.04923237,8.45074688,6.452215996,5.950346345,5.770368132,2.35025371
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.616579319,4.773121848,7.060487423,3.446982145,5.265810464,4.425994174,5.324150188,4.94541808,4.656358578,3.764604859,5.428631369,5.446791104,8.920646822,3.55811508,5.564773624,8.806630567,5.602055577,5.172103287,5.639675746,5.148911294,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.33760303,2.116307179,4.387623341,4.678692219,5.845873472,5.185362276,-0.57672219,3.081926764,4.411212506,2.893992411,3.645898141,4.970363731,6.697636425,4.777663462,5.242953041,6.616668505,4.152757145,1.148330408,7.632263916,3.659755139,6.683810237,7.055272228,6.132343044
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.40000049,-12.30004512,7.299994923,10.90004356,10.40001155,2.300001648,1.999949998,-5.399949781,-5.504118681,5.262850439,7.124791472,-4.681020028,7.044855211,2.486197909,-1.847272729,0.056319392,-4.676989676,-10.74284236,1.789224212,8.317675714,4.568747664,-2.034081529,7.951975484
